ID,Title,Description,Price,Created At,City
40577162,Ingénieur système et réseau,"Importante entreprise étatique recrute pour sa direction informatique un Ingénieur Systèmes et Réseaux.
Mission :
- Optimiser le fonctionnement du système d'information.
- Assurer l’évolution des architectures physiques ou virtuelles en mode projet et en assurer le support
- Administrer les serveurs Windows (principalement) et l'outil de virtualisation (VMware)
- Administrer les infrastructures systèmes et piloter les serveurs, sauvegarde, stockage, etc.
- Assurer l'analyse et la veille technologique et proposer des solutions d’évolution du Système d'information.
- Assurer le maintien en condition opérationnelle de l’infrastructure et des applications
- Configurer et maintenir en condition opérationnelle de l'infrastructure réseau (équipements réseaux et télécoms)
- Superviser et Administrer les réseaux LAN et WAN
- Effectuer l’installation, l’exploitation et maintenance de réseau multisites
- Rédiger des documents d'infrastructure et mise à jour du fond documentaire
Contact :
concessionnaire2024@gmail.com",,2024-04-04T11:47:19.671412Z,Cheraga
35789127,Ingénieur Support à Oran,"Vous êtes passionné(e) par l'informatique et les nouvelles technologies ? Vous souhaitez relever de nouveaux défis dans un environnement dynamique et en constante évolution ? Nous avons une offre d'emploi pour vous !

Nous recrutons actuellement un(e) Ingénieur(e) Support pour renforcer notre équipe technique. Au sein de notre entreprise, vous contribuerez au bon fonctionnement de nos solutions IT en assurant un support technique de qualité auprès de nos clients et collaborateurs.

Missions du poste :
• Assurer la gestion et le suivi des incidents techniques auprès de nos clients
• Gérer le support technique interne auprès de nos collaborateurs
• Rechercher et identifier des solutions aux problèmes affectant les logiciels et les équipements informatiques
• Diagnostiquer et dépanner des problèmes techniques de l’ordre système ou réseau
• Communiquer et rendre compte des incidents traités

Compétences :
• Si vous êtes très à l'aise avec la ligne de commande #Linux 
• Expérience très pratique dans les déploiements et installations des applications sous Linux et MS-Windows
• Opérations Systèmes Linux : Install, troubleshooting
• Réseau : routage, vlan, firewalling,
• Technologies : Messagerie, Web, DNS, Virtualisation,
• Une bonne expérience avec la configuration du Hardware pour DataCenter : Server, RAID, Baie de stockage,Switch, Routeur

• La connaissance pratique (de l'une des solutions suivantes) : #SOPHOS, #Kubernetes, #docker, #Nagios, #Zabbix, #Proxmox, #Vmware, #KVM, #Sophos, #Fortinet, #Kaspersky ... sera un grand plus

Profil recherché :

• Diplôme universitaire (Ingénieur, LMD/Master) ou équivalent dans le domaine informatique
• Expérience dans le domaine exigée minimum de 02 ans
• Aisance rédactionnelle en Français (l’anglais sera un plus)
• Apte aux déplacements
• Sens de communication (très important)

Lieu de travail : Oran - Algerie

Si vous êtes intéressé(e), veuillez envoyer votre CV au format PDF à l'adresse suivante : it4algeria [at] gmail [dot] com en mentionnant dans l'objet du mail le titre du poste : Ingénieur Support.

Nous sommes une entreprise en plein développement et nous offrons des possibilités d'évolution professionnelle. Rejoignez-nous et participez à notre croissance !",,2023-04-17T09:16:46.198803Z,Oran
40560123,Recherche Freelance Expert(e) en Création de Site Web WordPress et Design Graphique,"Nous sommes à la recherche d'un(e) freelance talentueux(se) et créatif(ve) spécialisé(e) dans la conception de sites web WordPress et le design graphique, pour créer un site internet moderne et attrayant pour notre projet. Si vous avez une passion pour le web design et une maîtrise de WordPress, nous avons besoin de vous !

Missions :
Conception et Développement du Site Web : Créer un site web responsive, intuitif et performant sous WordPress, adapté à nos besoins spécifiques.
Design Graphique et Charte Graphique : Élaborer la charte graphique du site, incluant la sélection des couleurs, des polices, la création des éléments visuels et l'harmonisation de l'ensemble pour refléter notre identité de marque.
Intégration de Contenus : Intégrer les contenus textuels et visuels de manière optimisée, en assurant une expérience utilisateur de qualité.
SEO Friendly : Veiller à ce que le site soit optimisé pour les moteurs de recherche, en respectant les bonnes pratiques du SEO.
Formation et Support : Fournir une formation de base à notre équipe pour la gestion quotidienne du site et offrir un support pour les premières semaines suivant le lancement.

Profil recherché :
Expérience avérée dans la création de sites web avec WordPress et dans le design graphique.
Portfolio démontrant des compétences en design web et la capacité à créer des interfaces utilisateur attractives et fonctionnelles.
Maîtrise des outils de design graphique (par ex. Adobe Creative Suite) et des technologies web (HTML, CSS, JavaScript).
Connaissance des principes de SEO et d'accessibilité web.
Capacité à travailler de manière autonome, avec une excellente gestion du temps et un respect strict des délais.

Intéressées, veuillez envoyer votre CV par email . Merci!",100000.0,2024-04-03T10:14:23.018255Z,Alger centre
40547397,Technicien informatique ,"salem , magasin d'informatique a alger Elbiar cherche un technicien informatique en urgence ,experience exigé notament en soft .
Merci de nous envoyer vos CV au : infotaqi@yahoo.fr
whatsapp : 0782-16-37-11 ",1.0,2024-04-02T13:50:10.031842Z,El biar
40547415,Chef de projet digital FRANCOPHONE,"Notre agence de communication innovante et créative recherche activement un chef de projet spécialisé dans le digital pour rejoindre notre équipe dynamique. Notre agence est situé à Paris. C’est un poste 100% en télé-travail.

Responsabilités Principales

En tant que Chef de projet spécialisé dans le digital, vos missions clés seront :

Développer des relations clients de qualité et durable. Une vingtaine de clients à charge.

Analyser les besoins et les demandes des clients pour proposer des solutions digitales efficaces.

Concevoir et mettre en œuvre des stratégies de communication digitale novatrices.

Être à l'écoute des retours clients et s'adapter aux évolutions du marché digital.

Planifier et créer du contenu digital percutant pour les réseaux sociaux, incluant les publications et les stories.

Suivre rigoureusement les missions en cours et assurer le respect des délais imposés.

Être force de proposition en terme d'innovations digitales et de pratiques avancées.

Proposer des réalisations digitales de qualité et en adéquation avec les besoins des clients.

Profil Recherché

Pour ce poste spécialisé dans le digital, vous devrez posséder :

Des compétences avancées en communication digitale et une connaissance approfondie des outils en ligne.

Une expérience préalable dans le domaine du digital et de la gestion de projets web.

Maîtrise des logiciels Adobe, Canva, Wordpress et autres outils digitaux pertinents.

Capacité à travailler de manière autonome sur des projets digitaux.

Créativité et capacité à innover dans le domaine digital.

Gestion d’équipe

Maîtrisez parfaitement le français

Pour postulez : 

Rejoignez-nous pour une aventure digitale riche en opportunités et en créativité !",120000.0,2024-04-02T13:50:30.943970Z,Alger centre
40540256,Responsable informaticien IT développeur WEB ,"Nous cherchons un informaticien développeur en WEB qui maitrise les langages suivants : 
-PHP
-HTML/CSS/JS
-React

pour travailler avec un groupe des devs ",,2024-04-02T02:24:26.891597Z,Maghnia
40534622,Développeur web joomla,"Chercher un Développeur web joomla pour mise  à jour d'un template de site web en joomla
envoyer votre cv et références a l'adresse :  webshore.algeria@gmail.com
",,2024-04-01T17:20:36.934501Z,Rouiba
40533738,Développeurs Laravel,"Postes à pourvoir : 
- Développeurs Seniors Laravel

Responsabilités :

- Concevoir, développer, tester et déployer des applications en utilisant les meilleures pratiques de développement.
- Collaborer avec les équipes interfonctionnelles pour comprendre les exigences et fournir des solutions techniques efficaces.
- Assurer la maintenance et les mises à jour des applications existantes en résolvant les problèmes et en proposant des améliorations.
- Participer à la revue de code et aux tests unitaires pour garantir la qualité du code.
- Effectuer une veille technologique continue pour rester à jour sur les dernières tendances et technologies dans le domaine.

Exigences :
- Un minimum de 3 à 5 ans d'expérience professionnelle en tant que développeur Laravel
- - Maitrise  ou Vue.js
- Expérience dans la création des Web APIs.
- Connaissances des bases de données relationnelles telles que MySQL et PostgreSQL.
- Notions sur Docker
- Compréhension des concepts de développement agile et de la méthodologie Scrum.
- Capacité à travailler de manière autonome et en équipe, avec de bonnes compétences en communication.

Avantages supplémentaires :
- Environnement de travail stimulant et collaboratif.
- Opportunité de travailler sur des projets innovants et de grande envergure.
- Rémunération compétitive

Lieu de travail :
Ben Aknoun - Alger
Travail en hybride du Lundi au Vendredi

N'hésitez pas à m'envoyer vos CV
",,2024-04-01T16:22:57.471847Z,Ben aknoun
40500759,informaticien polyvalant,"développer applications locales, réseaux et internet",1.0,2024-03-30T14:57:38.824210Z,Ain berda
40508109,Infographe / Informaticien,"Un groupe d'agences de voyages est à la recherche d'un infographe / informaticien: jeune, dynamique et motivé.
- Un salaire intéressant;
- Une évolution rapide...",,2024-03-31T00:34:25.333149Z,Bordj el kiffan
40496768,TECHNICIEN ,"EURL MADDI TECHNOLOGY sise a MEKLA Willaya TIZI OUZOU spécialisée dans le domaine des installation de camera de surveillance et installation des réseau informatique et téléphonique et maison intelligente ,système anti-intrusion et anti-incendie ,sonorisation,vidéophone et interphone ,recrute un technicien en maintenance en  informatique
pour toutes personnes intéressée Veuillez me contacter par message et par téléphone",,2024-03-30T11:07:10.564115Z,Mekla
40358809,Chargé de création des templates.,"Une Startup dans le domaine du marketing digital recrute des chargés de création des templates de pages
Poste sur le long terme avec des perspectives d'évolution importantes (société en forte croissance).

Profil du candidat recherché :
* Niveau de langue Française Compétent/Courant (C1-C2)
* Niveau de langue Anglaise Avancé / Bien maîtrisé (B2)
* Une bonne maîtrise des outils informatiques et bureautiques.
* Une bonne maîtrise des logiciels de la création et l'édition de contenu numérique (suite Adobe, Figma)

Qualités requises :

* Autonomie, esprit d'équipe, excellent relationnel et capacité à identifier des designs de pages inspirants.
* Dynamisme et réactivité.
* Engagement et proactivité.
* Empathie et attitude positive.
* Habileté de communication efficace.
-----------------------------------------------------------------------------------------------------------------------------------
Horaires de travail : 35 heures ou plus par semaine au taux horaire de 3.5 €/Heure

Télétravail : vous pouvez travailler depuis n'importe quel endroit, vous avez juste besoin d'un PC et une bonne connexion Internet.

Si votre candidature est retenue, vous serez contacté et mis à l'essai pendant un mois où vous serez formé par notre équipe.
-----------------------------------------------------------------------------------------------------------------------------------
IMPORTANT : si vous êtes intéressé(e), veuillez envoyer votre CV à et vous recevrez plus d'informations et d'instructions

Note : pour de raisons de confidentialité, nous ne souhaitons pas divulguer le nom de notre société",100000.0,2024-03-21T10:37:29.928011Z,Alger centre
40471251,Developpeur Web,"Cosy Web, entreprise basée en France, recherche actuellement des développeurs web algériens talentueux pour rejoindre notre équipe en tant que freelance. Nous offrons une rémunération mensuelle de 120 000 dinars algériens (DA) pour votre expertise et votre engagement envers nos projets.


Poste: Développeur Web Freelance

Lieu: À distance (Basé en Algérie) Rémunération Mensuelle: 120 000 DA

Responsabilités:

Collaborer avec notre équipe pour comprendre les exigences et objectifs du projet.

Développer des sites web et des applications web selon les conceptions et spécifications fournies.

Assurer la qualité du code, les performances et les normes de sécurité.

Participer aux revues de code et fournir des retours constructifs.

Résoudre les problèmes et déboguer les problèmes au fur et à mesure qu'ils se présentent.

Rester à jour sur les tendances de l'industrie et les technologies émergentes.

Exigences:

Maîtrise des technologies de développement web telles que HTML, CSS, JavaScript et PHP.

Expérience avec des frameworks de développement web populaires (par exemple, React, Angular, Vue.js).

Maîtrise de la langue française, tant à l'écrit qu'à l'oral, pour la communication avec l'équipe basée en France.

Fortes compétences en résolution de problèmes et souci du détail.

Bonnes compétences en communication et capacité à travailler dans un environnement d'équipe.

Une expérience antérieure en freelance ou en travail à distance est un plus.

Comment postuler: Si vous êtes intéressé à rejoindre notre équipe en tant que développeur web freelance, veuillez envoyer les documents suivants à [adresse e-mail de contact]:

Votre CV mettant en évidence votre expérience et vos compétences pertinentes.

Une lettre de motivation courte vous présentant et expliquant pourquoi vous êtes intéressé par ce poste.

Liens vers tout projet de portfolio pertinent ou échantillons de code.

Chez Cosy Web, nous croyons en la création d'un environnement de travail collaboratif et favorable où chaque membre de l'équipe peut s'épanouir. Si vous êtes passionné par le développement web et désireux de relever de nouveaux défis, nous serions ravis de vous entendre.

Merci de considérer rejoindre notre équipe chez Cosy Web. Nous avons hâte d'examiner votre candidature.

Cordialement,",120000.0,2024-03-28T12:58:11.296246Z,Alger centre
40442376,Développeur web et  Informatique et bureautique ,"السلام عليكم 
 نبحث عن عامل في مجال علوم الكمبيوتر (informatique et bureautique) 
متخصص في انشاء المواقع الإلكترونية و ذو خبرة في المجال المعلوماتية واستخدام word 
لكل مهتم يرجى بعث السيرة الذاتية عن طريق email 
",,2024-03-26T14:40:40.645665Z,Baba hassen
40329115,Gerant cyber cafe,"Les horaires de travail 
Samedi _ jeudi _ 09_17h 
Vendredi _ repos
Cite hlm oued smar en face la mosquee
",30000.0,2024-03-19T15:17:05.007918Z,Oued smar
40432941,Vente et maintenance ,Cherche quelqu'un maîtrise l'utile électronique (téléphonie + informatique ( hard et software) pour travailler dans un magasin informatique à tizi ouzou,20000.0,2024-03-25T22:33:23.443495Z,Tizi ouzou
32810426,Technicien Câbleur ,"cherche un Electricien Bâtiment junior.

-Apte au déplacement.
-Esprit d'équipe, sens de communication, rigoureux, sérieux et ponctuel.
-libre tout de suite
-Lieu de résidence , Dely Brahim et Environs
-Veuillez envoyer vos CV sur l'adresse mail ci-dessous.",35000.0,2022-08-15T09:24:44.898158Z,Dely brahim
38613275,Technicien en informatique ,"Magasin de vente matériel informatique sis à Reghaia DNC cherche employé dans le domaine.
Procipale activité: vente gros et détail de laptops d'occasion (caba)
Tâches à accomplir:
- Installation système et drivers pour pc et Laptops 
- Diagnostic et mise au point des laptops
- Installation et changement RAM, SSD...
- Petites réparations pour Laptops et unités 
- Vente des produits informatique
IMPORTANT: Lieu de résidence à Reghaia, Rouiba, ou environs.",30000.0,2023-11-18T19:51:09.834636Z,Reghaia
40359316,Infographe,"Entreprise de gestion des grandes surfaces UNO, recrute dans l'immédiat :

                                                                          ""Infographe""

Principales responsabilités :
- Assurer la création de tous les supports relatifs à la communication interne, institutionnelle (Documents d’entreprises, campagne de lancement, flyer, insertion presse, affiches, etc…)
- Assurer la conception des catalogues promotionnels,
- Assurer la prise et traitement de photos afin de constituer une base photos produits fournisseurs,
- Concevoir le contenu Web destiné aux réseaux sociaux (Publications, évènements, Animation vidéo)
- Décliner toutes les créations graphiques sur tout support de communication en respectant la charte établie,
- Apporter du conseil et de l’assistance technique dans le choix des procédés et des matériaux afin de garantir le meilleur rendu possible,

Profil requis :
- BTS en arts graphiques
- Expérience exigée dans le domaine de la Création Graphique
- Parfaite connaissance des supports imprimables et du langage colorimétrique
- Maîtrise des logiciels d’infographie
- Maîtrise des modes d’impression
- Maitrise de la langue française


NB : Dans le cadre de la loi 18-07 sur la protection des données à caractère personnel, toute candidature reçue en dehors de l'adresse e-mail mentionnée dans notre annonce ne sera pas traitée. 
L’entreprise décline toute responsabilité en cas de transmission de candidatures par d'autres moyens que celui spécifié. Nous mettons tout en œuvre pour assurer la confidentialité et la sécurité des données personnelles de nos candidats.
",,2024-03-21T11:01:45.040704Z,Bab ezzouar
39913495,développeurs compétents,"Notre entreprise est à la recherche d'un développeur WooCommerce expérimenté pour rejoindre notre équipe et participer à la création et à la gestion d'un nouveau magasin en ligne.

Responsabilités:

Installer et configurer WooCommerce sur une instance .
Mettre en place un système d'autoscaling pour gérer l'augmentation du trafic.
Utiliser Docker pour containeriser l'application WooCommerce.
Optimiser les performances du magasin en ligne.
Gérer les extensions WooCommerce et les plugins.
Assurer la sécurité du magasin en ligne.
Effectuer des mises à jour régulières.
Collaborer avec l'équipe marketing pour promouvoir le magasin en ligne.

Qualifications:

Au moins 3 ans d'expérience dans le développement de WooCommerce.
Connaissance approfondie de l'autoscaling et de Docker.
Excellentes compétences en résolution de problèmes.
Capacité à travailler de manière autonome et en équipe.
Bonne communication et esprit d'équipe.

À convenir selon l'expérience et les qualifications


Envoyer votre CV et votre lettre de motivation par email",,2024-02-24T15:54:48.463533Z,Tizi ouzou
40059195,Développeur WooCommerce expérimenté avec Autoscaling et Docker,"Notre entreprise est à la recherche d'un développeur WooCommerce expérimenté pour rejoindre notre équipe et participer à la création et à la gestion d'un nouveau magasin en ligne.

Responsabilités:

Installer et configurer WooCommerce sur une instance Contabo.com.
Mettre en place un système d'autoscaling pour gérer l'augmentation du trafic.
Utiliser Docker pour containeriser l'application WooCommerce.
Optimiser les performances du magasin en ligne.
Gérer les extensions WooCommerce et les plugins.
Assurer la sécurité du magasin en ligne.
Effectuer des mises à jour régulières.
Collaborer avec l'équipe marketing pour promouvoir le magasin en ligne.

Qualifications:

Au moins 3 ans d'expérience dans le développement de WooCommerce.
Connaissance approfondie de l'autoscaling et de Docker.
Excellentes compétences en résolution de problèmes.
Capacité à travailler de manière autonome et en équipe.
Bonne communication et esprit d'équipe.

À convenir selon l'expérience et les qualifications


Envoyer votre CV et votre lettre de motivation par email
",,2024-03-03T16:52:02.765399Z,Alger centre
40363117,HELP DESK / Ingénieur en informatique ,"Cabinet d'audit et de comptabilité situé à Dar el beida est à la recherche d'un  Ingénieur en informatique / helpdesk
Nous recherchons un Ingénieur Informatique / helpdesk confirmé pour rejoindre notre équipe . Le candidat idéal aura entre 1et 3 ans d'expérience dans le domaine de l'informatique, des systèmes d'information et d'Internet, 
- Responsabilités
-Concevoir, développer et maintenir des systèmes informatiques 
- Gérer les projets liés aux systèmes d'information.
 - Assurer la sécurité et l'intégrité des données.
- Maîtrise des langages de programmation et des outils de développement
 - Solides compétences en gestion de projet.
 - Connaissance approfondie des systèmes d'information et de la sécurité informatique. ",,2024-03-21T14:31:13.330992Z,Dar el beida
40361080,Administrateur réseau et systèmes,"Administrateur réseau et systèmes Sarl Datagix • Mohammadia, Alger

La société SARL Datagix sise à Mohammedia _Alger
recrute des administrateurs(trices) système et réseau
confirmé(e) pour rejoindre notre équipe et
prendre en charge les missions suivantes :

-Gérer, administrer et optimiser
l'infrastructure des serveurs et plateformes
Datagix, notamment Linux, Windows,
Office365, 3CX, Vmware, Sophos et
Fortigate.
• Assurer l'administration Veeam Backup et
gérer les plateformes 3CX IPBX (une
formation avec certification éditeur sera
dispensée).
Avoir une connaissance des réseaux,
notamment de Cisco Layer 2, Mikrotik et
Pfsense.
Suivre les indicateurs de bon
fonctionnement des outils de supervision
système et assurer la gestion N2 et N3 des
tickets et incidents clients.
• Participer à la production IT, en mettant en
place des plateformes Cloud et Telecom dans
les environnements Datacenter.
Conditions : Maîtrise parfaite du français
‡Esprit de Debug + Esprit d'équipe

Nous offrons un salaire de base allant de
70 000 DZD à 180 000 DZD NET en fonction de votre profil, ainsi que des primes de challenge.

Merci d'envoyer vos CVs par email à l'adresse :
cv@datagix.com
Nous serons ravis de vous répondre",,2024-03-21T12:30:47.805225Z,Mohammadia
40357171,informaticien,Nous recrutons un technicien superieur ou un ingenieur en informatique.,,2024-03-21T09:08:44.800435Z,Bordj el bahri
40320922,Informaticien ,"Sarl acm cherche un informaticien compétent expert en Excel et Google drive 
Merci de préciser le poste 
",,2024-03-19T08:36:12.052475Z,Ouled fayet
34622561,COMERCAIL EN LIGNE,"Vous êtes de profil informaticien avec un goût prononcé pour le commercial ou inversement, cette offre est pour vous.
- Réponse aux consultations et aux appels d'offres et rédaction d'offres techniques et commeciales.
PROFIL RECHERCHE
- Maitrise des techniques de vente en ligne.
- Etre à l'aise au téléphone et avoir une très bonne capacité de convaincre.
- Très bonne capacité d'écoute.
- Fibre commerciale et goût prononcé pour la communication.
- Très bonnes aptitudes de rédaction.
- Avoir une parfaite maîtrise de la langue française.
- Avoir de bonnes connaissances sur les différents métiers informatiques et logiciel Gestion Stock Comercail.
- Une expérience dans le domaine est requise.
- Autres qualités : Autonomie, capacité de travail en groupe et aptitude d'adaptation aux situations de stress.
- Disponibilité de suite.
- Salaire selon 3000da Chaque Vente Logiciel + Après 5 vente Salaire 5000da Chaque Vente
Slvpl Envoyé Cv Sur Email Ou sur Viber/ Watssap",50000.0,2022-12-23T09:36:19.303349Z,Kouba
40073169,web designer,"nous sommes a la recherche d'un web designer pour la création de sites internet (illustrations, bannières, animations)  
la création de comptes sur les réseaux sociaux et gestions du contenus, les candidats doivent avoir une experience professionnel, une envie de se perfectionner et donner le meilleur de sois même.




  ",,2024-03-04T11:47:43.513669Z,Kolea
40293454,TECHNICIEN / INGENIEUR INFORMATIQUE,"DSM TECHNOLOGIE Societé specialisée en Support informatique et installation réseaux 

Afin de renforcer notre equipe , on est à la recherche d'un profil : IT HELPDESK  (Alger)

Responsabilités principales :

Assurer la gestion, l’installation et la maintenance du matériel informatique (postes informatiques, imprimantes…) ainsi que les logiciels d’exploitation ainsi que les logiciels métiers.

Assurer la gestion de la téléphonie sur IP(est un plus).

Assurer l’assistance et support technique (matériel et logiciel) auprès des utilisateurs.

Transmettre les problèmes non résolus au personnel d’assistance du niveau supérieur.

Suivre et mettre à jour les statuts des tickets,rapports.

Suivre les consommables informatiques utilisés  ainsi que la gestion du stock IT.

Profil recherché

Avoir un diplôme min de  Technicien supérieur en informatique.

Avoir une expérience de 01 à 02 ans dans un poste similaire.

avoir des connaissances en matière d'installation et d'administration de réseaux 

Etre capable de détecter, interpréter et compiler les informations pour pouvoir prendre des décisions.

Etre capable d’échanger et écouter de manière constructive.

Etre capable de partager ses bonnes pratiques et son savoir-faire.

Etre capable d’anticiper et de gérer le changement.

Etre capable de coordonner et de travailler sur plusieurs dossiers en transversale.

Avoir une capacité adéquate d’observation, de synthèse et de remonter de l’information.

Etre réactif, et savoir prioriser les actions, avec un sens élevé d’organisation.

Etre rigoureux, avec un sens élevé de respect des procédures et des normes de travail.

Avantages du poste :

Rémunération fixe et variable
Encadrement assuré 
mutuelle



",,2024-03-17T17:25:51.484320Z,Bir mourad rais
40292719,Technicien en informatique ,"SARL World Top Solution situé à Tamaris les pins maritimes mouhamadia Alger
Nous recrutons un technicien en  informatiques avec les exigences suivantes :
• habitant Mouhamadia et environs proches.
• Ayant connaissance dans l’installation et réparation de Matériel informatique  et systèmes sécurité 
• Libre de toute engagement 
• Pouvant travailler en équipe de nuit
• Libre pour les déplacements

Envoyé vos CV sur 
",,2024-03-17T16:50:03.918562Z,Mohammadia
40293658,technicien courant faible cctv,"DSM TECHNOLOGIE Societé specialisée en Support informatique et installation réseaux 

Afin de renforcer notre equipe , on est à la recherche d'un profil : Technicien courant faible  (Alger)

Responsabilités principales :

Assurer la gestion, l’installation et la maintenance du matériel de sécurité (videosurveillance,anti intrusion,cotrol acces…) .

Assurer la gestion des logiciels métiers(est un plus).

Assurer l’assistance et support technique (matériel et logiciel) auprès des utilisateurs.

Transmettre les problèmes non résolus au personnel d’assistance du niveau supérieur.

Suivre et mettre à jour les statuts les rapports d'installations.

Suivre les consommables  utilisés.

Profil recherché

Avoir un diplôme min de  Technicien .

Avoir une expérience de 01 à 02 ans dans un poste similaire.

avoir des connaissances en matière d'installation et de maintenance des systèmes  

Etre capable de détecter, interpréter et compiler les informations pour pouvoir prendre des décisions.

Etre capable d’échanger et écouter de manière constructive.

Etre capable de partager ses bonnes pratiques et son savoir-faire.

Etre capable d’anticiper et de gérer le changement.

Etre capable de coordonner et de travailler sur plusieurs dossiers en transversale.

Avoir une capacité adéquate d’observation, de synthèse et de remonter de l’information.

Etre réactif, et savoir prioriser les actions, avec un sens élevé d’organisation.

Etre rigoureux, avec un sens élevé de respect des procédures et des normes de travail.

Avantages du poste :

Rémunération fixe et variable
Encadrement assuré 
mutuelle


@mail : 
",,2024-03-17T17:34:46.559506Z,Bir mourad rais
40282522,TS en Informatique,"Nous recrutons un TS en Informatique, résident à Alger-centre. Transmettre CV à l'adresse email : boursedz@gmail.com",1.0,2024-03-17T09:11:47.056846Z,Sidi mhamed
36828827,Développeur Web Full Stack,"Offre d'emploi : Développeur Web Full Stack
Nous sommes à la recherche d'un développeur web Full Stack basé dans les environs de Dellys maîtrise de Laravel / VueJS .
Responsabilités :
    Concevoir, développer et déployer des applications web performantes utilisant Laravel / VueJS.
    Participer à l'analyse et à la conception de projets web.
    Assurer le maintien des applications existantes et le support technique.
Exigences :
    -Diplôme universitaire en informatique ou dans un domaine connexe.
    -Maîtrise  Laravel / VueJS. (PHP / JS)
    -Excellentes compétences en communication, en résolution de problèmes et en travail d'équipe.
    -Disponible pour travailler à (heybride).
envoyez-nous votre CV au format PDF a l'émail ci dessous  .
Nous offrons un environnement de travail stimulant, un salaire compétitif et des avantages sociaux. ",,2023-07-15T00:49:37.739118Z,Boumerdes
40117687,TECHNICIEN INFORMATIQUE,"SOLINTIS, entreprise spécialisée dans le domaine du courant faible, recrute un technicien en informatique.

**Tâches du Poste:**
- Procéder à l'intégration et à l'installation des solutions proposées par l'entreprise chez les clients.
- Suivi technique des clients (assistance / formation / interventions).

**Compétences Requises:**
- Diplôme : Titulaire d'un diplôme en Informatique (TS ou Licence).
- Maîtrise de la langue française requise.
- Possession d'un permis de conduire.

Envoyez votre CV à l'adresse e-mail.",,2024-03-06T12:13:22.302853Z,El achour
40055890,Cherche un travail,"Je cherche un travaille dans le domaine de réparation smartphone 
Je répare tout les genrs de smartphone merci d’avence ",5000.0,2024-03-03T14:18:12.780234Z,El biar
39758024,Présentatrice Vidéo Bilingue (Arabe/Français)* voilée*,"Notre société, est à la recherche d'un(e) présentatrice vidéo voilée bilingue pour représenter nos services sur les réseaux sociaux. Nous sommes une entreprise dynamique spécialisée dans les services de livraison
*Responsabilités :*
- Présenter nos services et produits à travers des vidéos sur les réseaux sociaux, en arabe et en français.
- Créer du contenu vidéo engageant et informatif pour promouvoir notre entreprise.
- Collaborer avec notre équipe marketing pour développer des concepts de vidéo et des scripts.

*Exigences :*
- Maîtrise de l'arabe et du français, à l'oral et à l'écrit.
- Expérience préalable dans la présentation vidéo ou dans un rôle similaire est un atout.
- Capacité à travailler de manière autonome et à respecter les délais.
- Créativité et passion pour la création de contenu vidéo.
",35000.0,2024-02-15T23:34:55.116924Z,Birkhadem
40226926,technicien soft hard,"Cherchons technicien informatique soft et hard.
maitrise des langues Anglais - Français
",28000.0,2024-03-12T17:40:37.070972Z,Draria
40200154,Gerant,"
Cherche gérant(e) cyber café qui maîtrise bien l'outil informatique word excel (Traitement texte: mémoires, les CVs, les Factures, inscription en ligne ...etc)   Français souhaiter 
Envoyez vos CV par mail uniquement ",,2024-03-10T23:14:21.486371Z,Oran
40189329,Ingénieur en informatique ,"Titulaire d'un diplôme de  TS en informatique , Master ou Ingénieur en informatique.
Ayant connaissance sur les langages de programmation : Python, PHP, Delphi, HTML, CSS, JAVASCRIPT; .......
Bonne communication écrite et orale.
Alger",45000.0,2024-03-10T11:20:31.526292Z,Cheraga
