ID,Title,Description,Price,Created At,City,Contract Type,Skills,Responsibilities
38927637,Senior software developer-infrastructure automation ,"About the Role:
InfraXcode is looking for an experienced and skilled Senior Software Developer who is interested in transitioning into infrastructure automation. In this role, you will apply your software development experience to acquire expertise in network, system, and virtualization concepts, while expanding your knowledge of infrastructure automation tools and best practices. This position is an excellent opportunity for a candidate with a strong software development background who wants to broaden their skills in the field of infrastructure, cloud, and networking. As a senior team member, you will play a pivotal role in mentoring your teammates and helping them understand software development best practices and design patterns.
 
Responsibilities:
	•	Apply your strong software development background to learn and understand network devices, system engineering, and virtualization platforms and their relationship to infrastructure automation.
	•	Collaborate with cross-functional teams to create and optimize infrastructure automation solutions.
	•	Design, develop, and implement software solutions for infrastructure automation using Python, Ansible, Terraform, Cisco NSO, and Camunda.
	•	Participate in DevOps processes and contribute to continuous integration and continuous deployment (CI/CD) using GitLab CI or similar tools.
	•	Monitor, troubleshoot, and resolve issues related to software solutions for infrastructure automation.
	•	Continuously learn and stay up-to-date with industry trends and best practices in infrastructure automation, networking, and cloud technologies.
	•	Mentor and guide teammates in understanding software development best practices and design patterns.
	•	Lead architecture and software design tasks, ensuring the development of scalable, maintainable, and efficient infrastructure automation solutions.
Qualifications:
	•	A bachelor's degree in Computer Science, Information Technology, or a related field, or equivalent experience.
	•	3 to 5 years of experience in software development, preferably in a different domain than infrastructure automation.
	•	Interest and motivation to transition into infrastructure automation, network, cloud, and related technologies.
	•	Familiarity with Python, Ansible, Terraform, or other automation tools is a plus.
	•	Basic understanding of virtualization platforms and containerization is a plus.
	•	Excellent problem-solving and analytical skills.
	•	Strong written and verbal communication skills.
	•	Ability to work independently and as part of a team.
	•	Strong organizational skills and ability to manage multiple projects simultaneously.",,2023-12-16T18:36:11.049455Z,El achour,Not specified,,"•	Apply your strong software development background to learn and understand network devices, system engineering, and virtualization platforms and their relationship to infrastructure automation., •	Collaborate with cross-functional teams to create and optimize infrastructure automation solutions., •	Design, develop, and implement software solutions for infrastructure automation using Python, Ansible, Terraform, Cisco NSO, and Camunda., •	Participate in DevOps processes and contribute to continuous integration and continuous deployment (CI/CD) using GitLab CI or similar tools., •	Monitor, troubleshoot, and resolve issues related to software solutions for infrastructure automation., •	Continuously learn and stay up-to-date with industry trends and best practices in infrastructure automation, networking, and cloud technologies., •	Mentor and guide teammates in understanding software development best practices and design patterns., •	Lead architecture and software design tasks, ensuring the development of scalable, maintainable, and efficient infrastructure automation solutions., Qualifications:, •	A bachelor's degree in Computer Science, Information Technology, or a related field, or equivalent experience., •	3 to 5 years of experience in software development, preferably in a different domain than infrastructure automation., •	Interest and motivation to transition into infrastructure automation, network, cloud, and related technologies., •	Familiarity with Python, Ansible, Terraform, or other automation tools is a plus., •	Basic understanding of virtualization platforms and containerization is a plus., •	Excellent problem-solving and analytical skills., •	Strong written and verbal communication skills., •	Ability to work independently and as part of a team., •	Strong organizational skills and ability to manage multiple projects simultaneously."
38864680,TECHNICIEN EN Informatique ( SOFT/HARD ),"Un magasin d'informatique situe a el biar cherche un TECHNICIEN EN informatique ( SOFT/HARD )
Ayant une experience dans le domaine
Habite a alger ou environs
Veuillez nous envoyer votre C.V par WhatsApp / mail à ",,2023-12-12T16:28:56.678619Z,El biar,Not specified,,
38864644,vendeur en matériel informatique ,"un magasin d'informatique situe a el biar cherche  un vendeur en matériel informatique      
Ayant une experience dans le domaine marketing digital 
Habite a alger et environs                                                                                                                                                                        
 Veuillez nous envoyer votre C.V par WhatsApp / mail à ",1.0,2023-12-12T16:26:21.366728Z,El biar,Not specified,,
38770504,ingenieur en informatique,"une entreprise privée est à la recharche du profil suivant:
- bac + 5 en informatique avec 10 ans experience ( homme).
- maitrise le domaine de l'infographie.
- maitrise le domaine de communication ou tourisme.
- maitrise la langue arabe, français, anglais et kabyle.
- habite à bordj el bahri et alontours.
Veuillez envoyé vos CV à: ",,2023-12-03T13:44:10.968991Z,Bordj el bahri,Not specified,,
38781582,توظيف مسير CYBER CAFE ,"محل خدمات إعلام آلي (CYBER CAFE) يبحث عن عامل مسير للعمل من الساعة 8:00 إلى الساعة 17:00 تتوفر فيه الشروط التالية:
- الجنس: ذكر
- عنوان الإقامة: قسنطينة (علي منجلي وما جاورها)
- التمكن التام من الإعلام الآلي
- حسن التعامل مع الزبائن
طبيعة العمل:
- التسجيل في مختلف المواقع الخدماتية (التسجيلات الجامعية، البطاقة الذهبية، استخراج الوثائق الادارية...)
- اعداد البحوث وكتابة الفواتير والمراسلات والمذكرات.
على الراغبين في العمل لمن تتوفر فيهم الشروط السالف ذكرها ارسال السيرة الذاتية (تشمل: الصورة والعنوان ورقم الهاتف) الى البريد التالي: cirtaware@gmail.com
سيتم التواصل معكم خلال فترة أقصاها أسبوع
مكان المحل: علي منجلي - قسنطينة
ملاحظة:
- العمل لا يتطلب شهادات ولكن يتطلب خبرة مسبقة في التعامل مع مختلف مجالات الإعلام الآلي ، السرعة والكفاءة مطلوبين في العامل للتعامل مع كم الزبائن.",1.0,2023-12-04T13:48:50.447344Z,El khroub,Not specified,,
38568846,développeur Android Sénior ,"Le développeur Android Sénior :

Développe et programme les applications mobiles consultables sur web, smartphones et tablettes qui adoptent Android comme système d'exploitation développé par Google, et doit être à jour sur l'évolution des technologies mobiles, il est directement rattaché au chef de projet web.

PROFIL :

· Un bon niveau d'études supérieur ( Bac + 5) Ingeniorat Master 2

· Avoir un parcours professionnel honorable ayant fait ses preuves sur le terrain pendant au moins 5 Ans.

Maitriser la langue de shakespeare

· Etre fidéle aux éxigences et attentes de la société

· Un ésprit d'analyse autonome, rigueur et sens des responsabilités

· Expérience en développement Android (Java/Kotlin)

· Les bonnes pratiques et architectures: MWM,MVP/MVC, Clean architecture principles AIA

COMPETENCES ET QUALITES REQUISES :

· Excellente connaissance des technologies Android java SDK, Java 8,PHP , C, C# , Kotlin, JavaScript, API développement

· Une bonne connaissance de L'IDE Android Studio, débogage sous Android

· Un bon niveau en développement mobile Android natif

· Connaissance en SWIFT IOS

· Connaissance des outils et frameworks des tests unitaires comme expresso,mockito

· Maitrise des web services Rest/JSON Format

· Les méthodes d'authentification JWT, oAuth2

TACHES :
• Analyser le cahier des charges du client et choisir la solution technique la plus appropriée.
• Programmer les applications dans le respect des règles et contraintes du mobile
• Utiliser les nouveautés sur les langages de programmations et les lignes directrices en matière de design d'applications
• Intervenir sur les différentes phases du projet: analyse, définition des spécifications techniques, conception, développement et tests unitaires.
• Etre en charge de respecter les délais et la qualité exigée des livrables.

CE QUE NOUS PROPOSONS :

· un bon salaire avec un contrat CDI , et les Meilleurs conditions de travail",1.0,2023-11-15T07:04:15.732595Z,Bab ezzouar,"· un bon salaire avec un contrat CDI , et les Meilleurs conditions de travail","· Un bon niveau d'études supérieur ( Bac + 5) Ingeniorat Master 2, · Avoir un parcours professionnel honorable ayant fait ses preuves sur le terrain pendant au moins 5 Ans., Maitriser la langue de shakespeare, · Etre fidéle aux éxigences et attentes de la société, · Un ésprit d'analyse autonome, rigueur et sens des responsabilités, · Expérience en développement Android (Java/Kotlin), · Les bonnes pratiques et architectures: MWM,MVP/MVC, Clean architecture principles AIA, COMPETENCES ET QUALITES REQUISES :, · Excellente connaissance des technologies Android java SDK, Java 8,PHP , C, C# , Kotlin, JavaScript, API développement, · Une bonne connaissance de L'IDE Android Studio, débogage sous Android, · Un bon niveau en développement mobile Android natif, · Connaissance en SWIFT IOS, · Connaissance des outils et frameworks des tests unitaires comme expresso,mockito, · Maitrise des web services Rest/JSON Format, · Les méthodes d'authentification JWT, oAuth2, TACHES :, • Analyser le cahier des charges du client et choisir la solution technique la plus appropriée., • Programmer les applications dans le respect des règles et contraintes du mobile, • Utiliser les nouveautés sur les langages de programmations et les lignes directrices en matière de design d'applications, • Intervenir sur les différentes phases du projet: analyse, définition des spécifications techniques, conception, développement et tests unitaires., • Etre en charge de respecter les délais et la qualité exigée des livrables., CE QUE NOUS PROPOSONS :, · un bon salaire avec un contrat CDI , et les Meilleurs conditions de travail",
38805875,Gérant Cyber Cagé Bir El Djir Millenium,,,2023-12-06T18:36:52.209214Z,Bir el djir,Not specified,,
38800130,Informaticien,,,2023-12-06T10:10:16.707457Z,Cheraga,Not specified,,
37293165,Gérant cyber café homme,"Nous sommes à la recherche de personne ( homme ) dynamique qui maitrise bien l’outil informatique pour de gérer un cybercafé « seulement avec expérience c’est important » de préférence qu’il habit a arziou .
- Salaire motivé + assurance 
Envoyer votre CV a l'adresse mail suivante ⬇️
 Ou bien me contacter au numéro ⬇️",,2023-08-17T15:53:44.451183Z,Bethioua,Not specified,,
38718548,Designer et infographe,"Usine de tapis recrute 
Nous cherchons un designer homme ou femme expérience plus de 3 ans dans le domaine des tapis salaire très motivant",1.0,2023-11-28T13:53:59.641028Z,Oran,Not specified,,
38763989,Informaticien ,"Cherche ingénieur informaticien maîtrisant développement de petites applications de gestion bureautique et Excel , word et réseaux.
Résidant a bordj bou arreridj (lieu de travail)",,2023-12-02T21:44:57.337644Z,Bordj bou arreridj,Not specified,,
38333056,Offre emploi,"العمل سهل و بامتيازات كبيرة و لا 
 يتطلب خبرة كما انه يساعد الطلبة ",50000000.0,2023-10-30T11:53:46.523426Z,Baba hassen,Not specified,,
38719233,Webmaster,"Description du poste :
Rattaché(e) au Responsable E-commerce, vous êtes en charge de la gestion et du développement des sites web de nos marques.
 
Vos missions principales sont les suivantes :
- Assurer le maintien en condition opérationnelle des sites web
- Développer et mettre en place de nouvelles fonctionnalités
- Optimiser les performances des sites web
- Suivre les performances des sites web et mettre en place des actions correctives
- Participer à la stratégie marketing digital des marques
 
Profil recherché :
- De formation Bac +2/3 en informatique, vous avez une expérience de 3 ans minimum en tant que webmaster
- Vous avez une bonne maîtrise des technologies web (HTML, CSS, JavaScript)
- Vous êtes à l'aise avec le CMS (WordPress)
- Vous avez une bonne connaissance des outils d'analyse web
- Vous êtes organisé(e), rigoureux(se) et avez le sens du détail
- Vous êtes autonome et capable de travailler en équipe

Type d’emploi : Temps plein",,2023-11-28T14:50:25.829268Z,Hydra,Not specified,"- De formation Bac +2/3 en informatique, vous avez une expérience de 3 ans minimum en tant que webmaster, - Vous avez une bonne maîtrise des technologies web (HTML, CSS, JavaScript), - Vous êtes à l'aise avec le CMS (WordPress), - Vous avez une bonne connaissance des outils d'analyse web, - Vous êtes organisé(e), rigoureux(se) et avez le sens du détail, - Vous êtes autonome et capable de travailler en équipe, Type d’emploi : Temps plein",
38715999,gérant (e) ,"slm : cyber café sis au lido baha 2 mohammadia alger , cherche gérant (e)  , qui maîtrise bien l'informatique , sur tout word - excel - power point ........
les heurs de travail 09.00 au 16.00 tout la semande sauf vendredi ",,2023-11-28T10:30:43.593472Z,Mohammadia,Not specified,,
36980069,chargé Social Media,"Nous recrutons un Chargé des Social Media
Avec les compétences liées a la  :
Stratégie de contenu : Il doit élaborer une stratégie de contenu pour les réseaux sociaux en fonction des objectifs de l’entreprise. Il doit également définir les thèmes à aborder et les formats de contenu à utiliser.

- habitant aux environs de ROUIBA .
transmettre vos CV à l'email ci-dessous.

Création de contenu : Il est responsable de la création de contenu pour les réseaux sociaux, que ce soit des publications, des vidéos, des infographies, etc. Il doit s’assurer que le contenu est de qualité et en adéquation avec la stratégie de contenu.

Gestion des réseaux sociaux : Il doit gérer les différents comptes de l’entreprise sur les réseaux sociaux, que ce soit Facebook, Instagram, Twitter, etc. Il doit s’occuper de la publication de contenu, de la gestion des commentaires et des messages privés, etc.",,2023-07-26T11:35:46.381191Z,Rouiba,Not specified,,
38692172,Gérant Cybercafé ,"On cherche informaticien à bir el djir 
يسكن في نواحي بئر الحير 
العمل من 4 مساءا الى غاية ال 11 
أن يكون متمكن من الاعلام الآلي
Envoyer votre CV  ",22000.0,2023-11-26T08:43:00.617391Z,Bir el djir,Not specified,,
38682042,Graphiste Infographe,"Editeur cherche un infographe- Freelance pour l'édition d'un ouvrage, maitrisant les outils du graphisme : photoshop, Illustrator, Indesign ""
contactez nous par téléphone sur numéro affiché en bas",,2023-11-25T10:05:24.681140Z,Setif,Not specified,,
38667310,Technicien,"Tiger Computer Services est une société de service et intégrateur de solutions, IT et des systèmes de sécurité, elle assure l’étude, le conseil, l’intégration, l’installation et la maintenance des :
Réseaux informatiques,Téléphonique, Electricité de confort et secourue, Les systèmes de sécurité Sonorisation ,Elle assure, aussi, la gestion de la télésurveillance 7J /7J 24H/24.
La SARL TCS Recrute : Technicien"" Informatique, Détection incendie, Vidéosurveillance, Contrôle d'accès, Anti-intrusion, Téléphonie, Sonorisation ,IP- TV""
Email: tiger.computer.services95@gmail.com",,2023-11-23T14:10:55.187089Z,Dar el beida,Not specified,,
38631020,INGENIEUR EN INFORMATIQUE,CHERCHE INGENIEUR EN INFORMATIQUE OU TELECOMMUNICATION,,2023-11-20T10:36:59.601433Z,Rouiba,Not specified,,
38628590,Senior software developer- infrastructure automation ,"About the Role:
InfraXcode is looking for an experienced and skilled Senior Software Developer who is interested in transitioning into infrastructure automation. In this role, you will apply your software development experience to acquire expertise in network, system, and virtualization concepts, while expanding your knowledge of infrastructure automation tools and best practices. This position is an excellent opportunity for a candidate with a strong software development background who wants to broaden their skills in the field of infrastructure, cloud, and networking. As a senior team member, you will play a pivotal role in mentoring your teammates and helping them understand software development best practices and design patterns.
 
Responsibilities:
	•	Apply your strong software development background to learn and understand network devices, system engineering, and virtualization platforms and their relationship to infrastructure automation.
	•	Collaborate with cross-functional teams to create and optimize infrastructure automation solutions.
	•	Design, develop, and implement software solutions for infrastructure automation using Python, Ansible, Terraform, Cisco NSO, and Camunda.
	•	Participate in DevOps processes and contribute to continuous integration and continuous deployment (CI/CD) using GitLab CI or similar tools.
	•	Monitor, troubleshoot, and resolve issues related to software solutions for infrastructure automation.
	•	Continuously learn and stay up-to-date with industry trends and best practices in infrastructure automation, networking, and cloud technologies.
	•	Mentor and guide teammates in understanding software development best practices and design patterns.
	•	Lead architecture and software design tasks, ensuring the development of scalable, maintainable, and efficient infrastructure automation solutions.
Qualifications:
	•	A bachelor's degree in Computer Science, Information Technology, or a related field, or equivalent experience.
	•	3 to 5 years of experience in software development, preferably in a different domain than infrastructure automation.
	•	Interest and motivation to transition into infrastructure automation, network, cloud, and related technologies.
	•	Familiarity with Python, Ansible, Terraform, or other automation tools is a plus.
	•	Basic understanding of virtualization platforms and containerization is a plus.
	•	Excellent problem-solving and analytical skills.
	•	Strong written and verbal communication skills.
	•	Ability to work independently and as part of a team.
	•	Strong organizational skills and ability to manage multiple projects simultaneously.",,2023-11-20T08:04:20.731912Z,El achour,Not specified,,"•	Apply your strong software development background to learn and understand network devices, system engineering, and virtualization platforms and their relationship to infrastructure automation., •	Collaborate with cross-functional teams to create and optimize infrastructure automation solutions., •	Design, develop, and implement software solutions for infrastructure automation using Python, Ansible, Terraform, Cisco NSO, and Camunda., •	Participate in DevOps processes and contribute to continuous integration and continuous deployment (CI/CD) using GitLab CI or similar tools., •	Monitor, troubleshoot, and resolve issues related to software solutions for infrastructure automation., •	Continuously learn and stay up-to-date with industry trends and best practices in infrastructure automation, networking, and cloud technologies., •	Mentor and guide teammates in understanding software development best practices and design patterns., •	Lead architecture and software design tasks, ensuring the development of scalable, maintainable, and efficient infrastructure automation solutions., Qualifications:, •	A bachelor's degree in Computer Science, Information Technology, or a related field, or equivalent experience., •	3 to 5 years of experience in software development, preferably in a different domain than infrastructure automation., •	Interest and motivation to transition into infrastructure automation, network, cloud, and related technologies., •	Familiarity with Python, Ansible, Terraform, or other automation tools is a plus., •	Basic understanding of virtualization platforms and containerization is a plus., •	Excellent problem-solving and analytical skills., •	Strong written and verbal communication skills., •	Ability to work independently and as part of a team., •	Strong organizational skills and ability to manage multiple projects simultaneously."
38604746,Informaticien Administrateur Réseau et Système,"Titre du poste : Informaticien Administrateur Réseau et Système
Nous sommes à la recherche d'un professionnel talentueux et motivé pour rejoindre notre équipe dynamique.
Lieu : Oran
Description du poste : En tant qu'Informaticien Administrateur Réseau et Système, vous serez responsable de la gestion, de la maintenance et de l'optimisation de notre infrastructure informatique. Vous travaillerez en étroite collaboration avec nos équipes pour assurer le bon fonctionnement de nos systèmes.
Responsabilités :
•	Gestion et maintenance des réseaux informatiques de l'entreprise.
•	Administration des systèmes et des bases de données.
•	Configuration, installation et maintenance des équipements informatiques.
•	Gestion de la virtualisation des serveurs.
•	Identification et résolution des problèmes liés aux réseaux et systèmes.
•	Mise en place de mesures de sécurité pour protéger les données et les systèmes.
•	Collaboration avec les équipes pour assurer la continuité des opérations.
Exigences :
•	Expérience confirmée en tant qu'administrateur réseau et système.
•	Maîtrise des langages SQL et des bases de données.
•	Connaissance approfondie des réseaux informatiques.
•	Compétences en virtualisation.
•	Capacité à résoudre les problèmes de manière proactive.
•	Bonnes compétences en communication et travail d'équipe.
•	Certification(s) pertinente(s) serait un plus.
Si vous êtes passionné par les technologies de l'information, que vous recherchez un environnement stimulant et que vous possédez les compétences requises, nous serions ravis d'examiner votre candidature.
Veuillez envoyer votre CV et lettre de motivation à toufik.numerix@gmail.com en indiquant en objet ""Candidature - Informaticien Administrateur Réseau et Système"".
L'équipe de Numerix attend avec impatience de vous accueillir 
",,2023-11-18T09:45:07.323600Z,Oran,Not specified,"•	Expérience confirmée en tant qu'administrateur réseau et système., •	Maîtrise des langages SQL et des bases de données., •	Connaissance approfondie des réseaux informatiques., •	Compétences en virtualisation., •	Capacité à résoudre les problèmes de manière proactive., •	Bonnes compétences en communication et travail d'équipe., •	Certification(s) pertinente(s) serait un plus., Si vous êtes passionné par les technologies de l'information, que vous recherchez un environnement stimulant et que vous possédez les compétences requises, nous serions ravis d'examiner votre candidature., Veuillez envoyer votre CV et lettre de motivation à toufik.numerix@gmail.com en indiquant en objet ""Candidature - Informaticien Administrateur Réseau et Système""., L'équipe de Numerix attend avec impatience de vous accueillir","•	Gestion et maintenance des réseaux informatiques de l'entreprise., •	Administration des systèmes et des bases de données., •	Configuration, installation et maintenance des équipements informatiques., •	Gestion de la virtualisation des serveurs., •	Identification et résolution des problèmes liés aux réseaux et systèmes., •	Mise en place de mesures de sécurité pour protéger les données et les systèmes., •	Collaboration avec les équipes pour assurer la continuité des opérations."
38590392,Développeur web ,"Burger breton France est a la recherche d’un développeur full-stack web (vue.js et typescript ) disponible a temps plein .
nous cherchons quelqu'un avec de l'expérience, au moins 5 ans d'expérience professionnelle (hors cursus scolaire)",,2023-11-16T18:40:15.653528Z,Tizi ouzou,Not specified,,
38588886,DATA ANALYST,"Nous sommes à la recherche d'un(e) Data Analyst 
En tant que data analyst ou analyste de données au sein d'une entreprise, vous serez en charge de la création et de la gestion d'une base de données. Pour cela, vous devrez :

Maîtriser les outils statistiques et les informations nécessaires à la mise en place d'une base de données,
Gérer parfaitement les différentes technologies spécifiques au big data,
Trouver des sources de données pertinentes,
Extraire les données du système source,
Extraire et traduire des données business en données statistiques,
Optimiser la segmentation client au travers de données de consommation,
Modéliser et assurer les mises à jour régulières de la base de données,
Contrôler la qualité des données,
Analyser les informations chiffrées générées par l'activité de l'entreprise,
Synthétiser et vulgariser les informations pour les rendre accessibles aux dirigeants de l'entreprise,
Proposer des recommandations sur les bases de données à modifier,
Définir la cible des campagnes de marketing,
Déterminer des tendances d'achat ou de consommation,
Faciliter les prises de décision des entreprises en assurant un rôle de consultant.

Expérience minimum 5 ans dan le domaine 

Il/ Elle doit être sérieux, dynamique, ponctuel(le)

 En tant que data analyst ou analyste de données au sein d'une entreprise, vous serez en charge de la création et de la gestion d'une base de données. Pour cela, vous devrez :

Maîtriser les outils statistiques et les informations nécessaires à la mise en place d'une base de données,
Gérer parfaitement les différentes technologies spécifiques au big data,
Trouver des sources de données pertinentes,
Extraire les données du système source,
Extraire et traduire des données business en données statistiques,
Optimiser la segmentation client au travers de données de consommation,
Modéliser et assurer les mises à jour régulières de la base de données,
Contrôler la qualité des données,
Analyser les informations chiffrées générées par l'activité de l'entreprise,
Mettre en oeuvre une data warehouse ""entrepôt de données""... aussi appelée DMP (Data Management Platform),
Synthétiser et vulgariser les informations pour les rendre accessibles aux dirigeants de l'entreprise,
Proposer des recommandations sur les bases de données à modifier,
Définir la cible des campagnes de marketing,
Déterminer des tendances d'achat ou de consommation,
Faciliter les prises de décision des entreprises en assurant un rôle de consultant.
Prière de nous envoyer vos Cv sur ",,2023-11-16T16:08:59.176621Z,Hydra,Not specified,,
38588802,Technicien Helpdesk ,"DESCRIPTION :
NextDev est une société spécialisée dans la conception et la commercialisation de logiciels de gestion commerciale.
Nous sommes à la recherche d'un technicien helpdesk compétent pour rejoindre notre équipe informatique. En tant que technicien helpdesk, vous serez responsable de fournir un support technique aux utilisateurs de nos logiciels , de résoudre les problèmes liés aux systèmes informatiques et de garantir une expérience utilisateur optimale.

RESPONSABILITES :
1.	Fournir un support technique de premier niveau aux utilisateurs via des canaux tels que téléphone...
2.	Diagnostiquer et résoudre les problèmes matériels et logiciels des utilisateurs.
3.	Installer, configurer et mettre à jour les logiciels et les applications.
4.	Gérer et résoudre les demandes de support dans les délais définis.
5.	Collaborer avec d'autres membres de l'équipe informatique pour résoudre des problèmes complexes.
6.	Documenter les procédures et les solutions techniques pour le référencement futur.
7.	Assurer la formation des utilisateurs sur les systèmes et les logiciels.

EXIGENCES
- Homme résidant dans la wilaya de Sidi Bel Abbes
- Bac ou plus
- Maîtrise de l'outil informatique
- Avoir le sens de communication et de responsabilité 

Email : 


",,2023-11-16T16:02:59.423963Z,Sidi bel abbes,Not specified,"- Homme résidant dans la wilaya de Sidi Bel Abbes, - Bac ou plus, - Maîtrise de l'outil informatique, - Avoir le sens de communication et de responsabilité, Email :",
38583984,Informaticien développeur Frontend Web & App,"Si vous êtes un expert en développement frontend, capable de sculpter des expériences exceptionnelles sur le web et les applications, nous voulons vous parler.

Compétences Clés :

Maîtrise de HTML, CSS, JavaScript.
Expérience dans le développement d'applications web et mobile.",,2023-11-16T09:43:03.976397Z,Oran,Not specified,"Maîtrise de HTML, CSS, JavaScript., Expérience dans le développement d'applications web et mobile.",
38583894,Développeur application mobile informaticien,"Si vous maîtrisez Android Studio, Java, et Kotlin, et que vous êtes prêt à relever des défis passionnants, nous voulons vous rencontrer. Expérience en développement d'applications Android exigée.",60000.0,2023-11-16T09:36:29.777377Z,Oran,Not specified,,
38581372,développeur web backend,"Nous recherchons un développeur web backend compétent en PHP, SQL et JavaScript pour rejoindre notre équipe dynamique. Le poste offre une assurance, avantages de transport inclus. Nous valorisons le sens de la collectivité et de la collaboration.",,2023-11-16T02:10:44.103222Z,Oran,Not specified,,
38566420,Ingénieur en informatique ,,,2023-11-14T20:05:51.869341Z,Bab ezzouar,Not specified,,
38559474,T.s en informatique ,Cherche t.s en informatique avec expérience au minimum 2 ans sur le domaine envoyé CV sur email ,45000.0,2023-11-14T11:51:59.821765Z,Douera,Not specified,,
38552325,Développeur web ,"Une société française à la recherche d'un ingénieur développeur Full-Stack Web (Vue.js et Typescript Node.js) en Algérie pour ces développements interne. Disponible à temps plein.

Offre sérieuse veuillez envoyer votre CV sur l'adresse suivante sablinani24@gmail.com",,2023-11-13T20:42:20.234759Z,Tizi ouzou,Not specified,,
38551568,developpeur php,"Offre d'emploi
L'Agence de consulting en informatique TECHITAWAY cherche un développeur php pour rejoindre son équipe
Pour ceux qui sont intéressés,  merci d'envoyer vos cv à l'adresse mail suivante",,2023-11-13T19:41:04.031888Z,Tizi ouzou,Not specified,,
38529314,Ingénieur développeur infotronique/ IoT/SaaS,"Société privé en plein développement recrute un développeur infotronique pour des applications IoT /SaaS / programmation  électronique.
Maîtrisant le Protocol de communication / analyse DATA / PYTHON / JAVA / C ++
  ",,2023-11-12T14:24:15.174866Z,Bachdjerrah,Not specified,,
38527022,Commerciale et Marketing,"
Une entreprise privée spécialisée dans le domaine des technologies de l'information et des systèmes de vidéosurveillance
à la recherche d'une Commerciale Marketing
Gestionnaire des tâches
Gérer un portefeuille clients
Analyser et comprendre les problématiques ou besoins des clients et leur proposer une solution adaptée à une demande ou un problème client
Promouvoir l'offre de services ou de produits dont il est responsable
Développer l'activité auprès des prospects
Prospecter et fidéliser de nouveaux clients potentiels
Élaboration d'une proposition commerciale conformément à la politique commerciale
Participation à l'élaboration de la proposition technique
Conclusion de vente (négociation)
Gérer les réseaux sociaux Facebook Viber et Whatsapp
et envoi d'Emails officiels une bonne connaissance d'Illustrator et Photoshop est requise

Connaissance :
Techniques de vente
Techniques de négociation
Connaissance des produits et/ou services de l'entreprise
Connaissance générale du secteur informatique et du métier associé

-Qualités requises :
-Sens du service
-Communication
-Orientation client
-Initiative
-Animation d'équipe
Si vous souhaitez nous rejoindre, merci d'envoyer votre CV à l'Email mentionné
",,2023-11-12T12:29:48.562428Z,Bir el djir,Not specified,,
38483480,technicien reseau cableur,"Nous recrutons techniciens reseau et techniciens cableurs qui doivent repondre aux exigences minimale suivantes:
Habiter TIZI OUZOU ou environs proches, ayant un permis de construire, ayant des connaissances dans le réseau ou les connexions Rj45, libre pour les déplacements avec ou sans nuitées, ",,2023-11-09T10:32:09.715611Z,Tizi ouzou,Not specified,,
